gw,provisional,id,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,own_goals,penalties_missed,penalties_saved,played,recoveries,red_cards,saves,starts,tackles,threat,total_points,yellow_cards
2,False,419,0,0,2,0,0,1.8,0,0.06,0.09,0.03,2.06,2,0,1.0,False,4.8,90,0,0,0,True,6,0,0,1,0,3.0,1,0
2,False,420,0,0,-2,0,2,1.8,2,0.01,0.01,0.00,1.00,1,0,0.4,False,1.8,16,0,0,0,True,1,0,0,0,0,0.0,1,0
2,False,422,0,0,-1,0,0,1.3,0,0.00,0.00,0.00,1.00,1,0,0.3,False,1.4,17,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,423,0,0,12,0,4,1.6,8,0.02,0.02,0.00,1.06,1,0,2.4,False,18.4,72,0,0,0,True,2,0,0,1,4,4.0,2,0
2,False,426,1,3,87,0,1,62.5,8,0.48,2.50,2.02,2.06,2,3,26.1,True,132.4,90,0,0,0,True,5,0,0,1,2,66.0,23,0
2,False,427,1,2,37,0,0,43.3,5,0.21,1.97,1.76,2.06,2,1,12.4,False,45.6,90,0,0,0,True,2,0,0,1,3,35.0,11,1
2,False,428,2,1,31,0,0,27.6,2,0.15,0.26,0.11,1.06,1,0,7.6,False,20.0,79,0,0,0,True,2,0,0,1,0,28.0,9,0
2,False,429,0,0,17,0,0,34.3,6,0.05,0.31,0.26,1.06,1,0,10.8,False,16.0,79,0,0,0,True,3,0,0,1,3,58.0,2,0
2,False,432,0,0,25,0,2,7.2,15,0.27,0.41,0.14,1.06,1,0,3.1,False,15.2,79,0,0,0,True,10,0,0,1,3,9.0,4,0
2,False,439,0,0,5,0,0,10.5,3,0.01,0.01,0.00,1.00,1,0,1.5,False,2.2,10,0,0,0,True,3,0,0,0,0,2.0,1,0
2,False,445,0,0,25,1,3,1.5,3,0.02,0.02,0.00,1.12,0,0,0.8,False,6.8,90,0,0,0,True,1,0,0,1,0,0.0,6,0
2,False,447,0,0,22,1,4,1.8,5,0.00,0.01,0.01,1.12,0,0,1.5,False,11.2,90,0,0,0,True,4,0,0,1,1,2.0,5,1
2,False,449,0,3,52,1,11,27.3,13,0.31,0.34,0.03,1.12,0,0,7.0,True,39.0,90,0,0,0,True,6,0,0,1,2,4.0,11,0
2,False,452,0,0,4,0,0,0.8,3,0.01,0.01,0.00,0.00,0,0,0.4,False,1.4,19,0,0,0,True,3,0,0,0,0,2.0,1,0
2,False,453,0,0,9,1,2,22.1,4,0.01,0.05,0.04,1.12,0,0,3.6,False,7.2,90,0,0,0,True,0,0,0,1,2,7.0,3,0
2,False,454,0,0,32,1,0,15.3,3,0.10,0.30,0.20,0.74,0,1,8.1,False,36.8,81,0,0,0,True,1,0,0,1,2,29.0,8,0
2,False,455,0,0,16,0,1,26.3,4,0.02,0.07,0.05,0.72,2,0,3.5,False,5.0,74,0,0,0,True,3,0,0,1,0,4.0,2,0
2,False,456,0,0,3,0,0,4.2,1,0.13,0.13,0.00,0.38,0,0,0.4,False,0.2,8,0,0,0,True,1,0,0,0,0,0.0,1,0
2,False,457,0,0,3,0,0,3.1,3,0.20,0.20,0.00,0.38,0,0,0.7,False,2.2,8,0,0,0,True,2,0,0,0,1,2.0,1,0
2,False,459,0,0,16,1,3,14.7,9,0.04,0.04,0.00,1.12,0,0,2.6,False,11.2,90,0,0,0,True,6,0,0,1,0,0.0,3,0
2,False,460,0,0,0,1,1,4.3,2,0.02,0.09,0.07,0.74,0,0,0.5,False,0.0,70,0,0,0,True,1,0,0,1,0,8.0,3,0
2,False,461,0,0,3,0,0,0.0,0,0.00,0.00,0.00,0.00,0,0,0.0,False,0.0,1,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,462,0,0,4,0,3,0.0,3,0.00,0.00,0.00,0.38,0,0,0.5,False,5.0,19,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,463,1,0,18,0,0,10.5,0,0.01,0.03,0.02,0.38,0,0,4.0,False,18.2,19,0,0,0,True,0,0,0,0,0,11.0,4,0
2,False,464,0,2,37,1,1,10.3,6,0.00,0.35,0.35,0.74,0,1,9.2,False,35.6,81,0,0,0,True,4,0,0,1,1,46.0,8,0
2,False,467,0,0,6,0,3,0.0,0,0.01,0.01,0.00,1.75,2,0,1.7,False,16.6,90,0,0,0,True,6,0,2,1,0,0.0,1,0
2,False,469,1,0,16,0,6,25.3,12,0.15,0.27,0.12,1.75,2,0,6.6,False,34.4,90,0,0,0,True,1,0,0,1,6,6.0,6,0
2,False,471,0,0,3,0,10,0.0,13,0.00,0.00,0.00,1.75,2,0,1.7,False,17.0,90,0,0,0,True,3,0,0,1,3,0.0,3,0
2,False,472,0,0,2,0,6,0.3,6,0.00,0.18,0.18,1.75,2,0,2.0,False,11.2,90,0,0,0,True,3,0,0,1,0,8.0,1,0
2,False,473,0,0,2,0,3,15.5,5,0.35,0.35,0.00,1.75,2,0,3.1,False,11.8,85,0,0,0,True,4,0,0,1,2,4.0,0,1
2,False,474,0,0,6,0,6,0.4,8,0.00,0.00,0.00,1.75,2,0,1.5,False,14.6,90,0,0,0,True,3,0,0,1,2,0.0,1,0
2,False,478,0,0,5,0,0,0.0,1,0.00,0.00,0.00,0.00,0,0,0.2,False,2.0,4,0,0,0,True,0,0,0,0,1,0.0,1,0
2,False,480,1,3,36,0,1,12.5,5,0.04,0.83,0.79,1.75,2,1,8.6,True,56.4,90,0,0,0,True,2,0,0,1,2,17.0,13,0
2,False,481,0,0,25,0,4,20.2,14,0.22,0.29,0.07,0.66,1,0,5.8,False,25.0,81,0,0,0,True,5,0,0,1,5,13.0,3,1
2,False,482,0,0,2,0,0,0.3,0,0.00,0.00,0.00,0.00,0,0,0.0,False,0.0,1,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,483,0,2,30,0,1,23.0,9,0.63,0.98,0.35,1.42,1,1,9.5,False,35.8,65,0,0,0,True,8,0,0,1,0,36.0,9,0
2,False,486,0,0,16,0,2,18.5,8,0.16,0.16,0.00,1.75,2,0,2.7,False,8.2,90,0,0,0,True,5,0,0,1,1,0.0,2,0
2,False,487,0,0,3,0,0,0.0,0,0.00,0.00,0.00,0.00,0,0,0.0,False,0.2,1,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,491,0,0,4,0,3,13.3,5,0.04,0.78,0.74,1.75,2,0,6.0,False,8.6,90,0,0,0,True,1,0,0,1,1,38.0,1,1
2,False,492,0,0,6,0,1,23.6,3,0.03,0.96,0.93,0.72,1,0,9.9,False,10.0,90,0,0,0,True,2,0,0,1,0,65.0,2,0
2,False,496,0,0,4,0,0,0.0,0,0.00,0.00,0.00,0.72,2,0,0.4,False,3.8,90,0,0,0,True,6,0,0,1,0,0.0,1,0
2,False,499,0,0,1,0,3,7.9,4,0.10,0.43,0.33,0.72,2,0,3.8,False,9.4,90,0,0,0,True,2,0,0,1,1,21.0,1,0
2,False,502,0,0,7,0,2,16.8,3,0.02,0.08,0.06,0.48,1,0,5.3,False,11.2,67,0,0,0,True,1,0,0,1,1,25.0,2,0
2,False,503,0,0,5,0,7,2.1,8,0.02,0.02,0.00,0.72,2,0,1.7,False,15.2,90,0,0,0,True,4,0,0,1,1,0.0,0,1
2,False,504,0,0,-2,0,7,8.3,8,0.02,0.05,0.03,2.93,4,0,3.6,False,22.8,90,0,0,0,True,3,0,0,1,1,5.0,0,0
2,False,506,0,0,2,0,0,11.5,1,0.19,0.19,0.00,0.24,1,0,1.9,False,5.2,22,0,0,0,True,1,0,0,0,1,2.0,1,0
2,False,512,0,0,4,0,0,3.3,2,0.01,0.05,0.04,0.24,1,0,1.6,False,1.2,22,0,0,0,True,2,0,0,0,0,11.0,1,0
2,False,514,0,0,10,0,0,3.3,3,0.03,0.17,0.14,0.48,1,0,4.1,False,3.8,67,0,0,0,True,2,0,0,1,1,34.0,2,0
2,False,516,0,0,17,0,3,7.1,11,0.02,0.02,0.00,0.72,2,0,2.3,False,15.4,90,0,0,0,True,6,0,0,1,2,0.0,2,0
2,False,522,0,0,9,0,3,1.5,6,0.00,0.00,0.00,0.48,1,0,0.3,False,1.8,67,0,0,0,True,3,0,0,1,0,0.0,2,0
2,False,523,0,0,1,0,0,0.4,1,0.00,0.02,0.02,0.24,1,0,0.0,False,0.0,22,0,0,0,True,1,0,0,0,0,1.0,1,0
2,False,525,0,0,18,0,0,46.3,8,0.17,0.18,0.01,0.72,2,0,6.1,False,14.0,90,0,0,0,True,5,0,0,1,3,1.0,2,0
2,False,526,0,0,6,0,0,0.3,0,0.00,0.20,0.20,0.00,0,0,1.0,False,3.2,15,0,0,0,True,0,0,0,0,0,6.0,1,0
2,False,529,0,0,22,1,2,0.0,0,0.00,0.00,0.00,0.95,0,0,0.4,False,4.0,90,0,0,0,True,7,0,0,1,0,0.0,6,0
2,False,532,0,0,27,1,9,1.2,10,0.00,0.03,0.03,0.95,0,0,3.2,False,23.6,90,0,0,0,True,1,0,0,1,1,7.0,8,0
2,False,533,0,1,28,1,17,8.0,19,0.01,0.01,0.00,0.95,0,0,5.3,False,42.6,90,0,0,0,True,4,0,0,1,2,2.0,9,0
2,False,534,0,0,24,1,2,19.1,6,0.01,0.01,0.00,0.95,0,0,4.0,False,18.6,90,0,0,0,True,4,0,0,1,4,2.0,6,0
2,False,536,0,0,26,1,6,6.0,7,0.01,0.01,0.00,0.95,0,0,2.4,False,16.4,90,0,0,0,True,3,0,0,1,1,2.0,6,0
2,False,541,0,0,27,1,8,20.0,8,0.05,0.07,0.02,0.95,0,0,5.2,False,22.6,90,0,0,0,True,5,0,0,1,0,9.0,6,0
2,False,542,0,0,13,1,1,21.2,6,0.17,0.54,0.37,0.86,0,0,5.5,False,3.4,89,0,0,0,True,4,0,0,1,1,30.0,3,0
2,False,543,1,0,15,0,0,10.3,0,0.16,0.16,0.00,0.02,0,0,2.6,False,15.2,18,0,0,0,True,0,0,0,0,0,0.0,4,0
2,False,544,0,3,29,1,1,57.9,7,0.36,0.36,0.00,0.95,0,0,7.8,False,20.4,90,0,0,0,True,6,0,0,1,0,0.0,6,0
2,False,545,0,0,21,1,6,7.8,11,0.02,0.04,0.02,0.95,0,0,3.2,False,18.4,90,0,0,0,True,2,0,0,1,3,6.0,3,0
2,False,547,0,0,2,0,1,0.1,1,0.00,0.17,0.17,0.09,0,0,2.5,False,8.0,1,0,0,0,True,0,0,0,0,0,17.0,1,0
2,False,548,0,0,3,0,0,0.0,0,0.00,0.00,0.00,0.34,0,0,0.0,False,0.0,7,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,551,0,0,13,1,0,16.7,5,0.04,0.04,0.00,0.58,0,0,2.4,False,7.2,64,0,0,0,True,4,0,0,1,1,0.0,3,0
2,False,552,0,0,5,1,1,2.8,4,0.00,0.03,0.03,0.58,0,0,0.7,False,0.0,63,0,0,0,True,3,0,0,1,0,6.0,2,0
2,False,553,0,3,29,0,0,0.1,0,0.00,1.39,1.39,0.37,0,1,5.4,False,29.2,26,0,0,0,True,0,0,0,0,0,25.0,8,0
2,False,557,0,0,1,0,1,11.8,3,0.01,0.01,0.00,0.10,0,0,1.6,False,0.0,45,0,0,0,True,2,0,0,1,0,4.0,0,1
2,False,558,0,0,15,0,3,0.7,15,0.00,0.05,0.05,1.75,2,0,2.9,False,21.2,90,0,0,0,True,7,0,0,1,5,7.0,4,0
2,False,562,0,0,10,0,3,1.4,5,0.01,0.07,0.06,3.91,4,0,2.8,False,8.0,72,0,0,0,True,1,0,0,1,1,19.0,2,0
2,False,563,0,0,6,0,2,13.4,3,0.00,0.00,0.00,1.09,0,0,2.4,False,11.0,45,0,0,0,True,1,0,0,1,0,0.0,1,0
2,False,564,0,0,9,0,4,0.0,0,0.01,0.01,0.00,4.77,5,0,4.6,False,46.4,90,0,0,0,True,13,0,6,1,0,0.0,2,0
2,False,565,0,0,16,0,5,25.3,14,0.03,0.24,0.21,1.46,1,0,6.1,False,24.4,90,0,0,0,True,5,0,0,1,4,11.0,4,0
2,False,566,0,0,11,0,8,1.8,10,0.03,0.28,0.25,1.84,1,0,3.3,False,18.6,90,0,0,0,True,4,0,0,1,2,13.0,4,0
2,False,567,0,0,32,1,2,0.0,0,0.00,0.00,0.00,1.12,0,0,3.5,False,34.6,90,0,0,0,True,4,0,4,1,0,0.0,7,0
2,False,568,0,0,1,0,1,0.0,1,0.00,0.04,0.04,0.07,1,0,0.2,False,0.0,8,0,0,0,True,0,0,0,0,0,4.0,1,0
2,False,569,0,0,2,0,2,2.8,4,0.01,0.28,0.27,2.02,1,0,3.2,False,5.6,90,0,0,0,True,2,0,0,1,0,24.0,2,0
2,False,570,0,0,6,0,3,1.3,9,0.00,0.02,0.02,1.62,1,0,0.7,False,3.0,75,0,0,0,True,6,0,0,1,0,3.0,1,1
2,False,572,0,3,32,1,0,0.0,0,0.00,0.00,0.00,1.29,0,0,2.6,True,26.2,90,0,0,0,True,11,0,3,1,0,0.0,10,0
2,False,575,0,0,17,1,3,16.0,7,0.13,0.16,0.03,0.02,0,0,3.2,False,9.4,70,0,0,0,True,4,0,0,1,0,7.0,3,0
2,False,576,0,0,-2,0,2,4.3,7,0.01,0.02,0.01,1.09,0,0,0.9,False,0.0,58,0,0,0,True,5,0,0,1,0,7.0,0,1
2,False,577,0,0,-3,0,7,1.3,8,0.00,0.00,0.00,2.01,3,0,1.6,False,12.6,73,0,0,0,True,3,0,0,1,1,2.0,1,0
2,False,579,0,0,-1,0,1,2.3,1,0.01,0.01,0.00,0.07,0,0,0.8,False,5.8,13,0,0,0,True,2,0,0,0,0,0.0,0,1
2,False,580,0,0,2,0,1,2.8,2,0.03,0.12,0.09,1.77,1,0,0.9,False,0.6,22,0,0,0,True,1,0,0,0,0,6.0,1,0
2,False,583,0,0,1,0,2,0.3,3,0.02,0.02,0.00,0.09,1,0,0.7,False,6.4,18,0,0,0,True,1,0,0,0,1,0.0,1,0
2,False,584,0,0,2,0,0,1.5,0,0.02,0.02,0.00,0.69,1,0,0.2,False,0.2,19,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,585,0,0,3,0,1,0.2,1,0.00,0.00,0.00,0.20,0,0,0.3,False,3.0,31,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,586,0,0,9,0,7,0.0,9,0.00,0.01,0.01,1.09,0,0,3.5,False,27.6,58,0,0,0,True,2,0,0,1,2,7.0,1,0
2,False,588,0,0,9,0,4,1.5,14,0.00,0.02,0.02,2.01,3,0,3.1,False,26.4,74,0,0,0,True,5,0,0,1,10,3.0,2,1
2,False,589,0,0,6,0,1,0.9,6,0.01,0.01,0.00,0.20,0,0,1.4,False,12.8,45,0,0,0,True,2,0,0,0,3,0.0,1,0
2,False,591,1,0,25,0,0,12.4,8,0.31,0.71,0.40,4.77,5,0,5.5,False,21.8,90,0,0,0,True,7,0,0,1,1,21.0,5,0
2,False,592,0,0,-1,0,0,0.6,0,0.00,0.00,0.00,0.86,1,0,0.1,False,0.6,17,0,0,0,True,1,0,0,0,0,0.0,1,0
2,False,593,1,2,37,1,5,30.4,8,0.06,0.06,0.00,1.12,0,0,7.3,True,42.6,90,0,0,0,True,5,0,0,1,3,0.0,11,0
2,False,594,0,0,3,0,0,3.7,0,0.00,0.00,0.00,0.04,0,0,0.4,False,0.0,10,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,595,0,0,3,0,0,1.3,1,0.00,0.00,0.00,0.20,1,0,0.3,False,1.4,22,0,0,0,True,0,0,0,0,1,0.0,1,0
2,False,597,0,0,8,0,2,0.0,0,0.00,0.00,0.00,1.04,1,0,1.4,False,13.6,90,0,0,0,True,9,0,1,1,0,0.0,2,0
2,False,598,0,0,9,0,5,1.1,6,0.00,0.00,0.00,1.32,1,0,2.3,False,16.0,56,0,0,0,True,4,0,0,0,1,6.0,1,0
2,False,600,0,0,6,0,0,1.3,1,0.01,0.01,0.00,0.10,1,0,0.6,False,3.0,16,0,0,0,True,0,0,0,0,1,2.0,1,0
2,False,605,0,1,39,0,2,20.1,7,0.16,0.86,0.70,2.83,3,1,11.3,False,50.8,73,0,0,0,True,2,0,0,1,3,42.0,8,0
2,False,611,0,0,4,0,0,0.8,2,0.00,0.00,0.00,0.00,0,0,0.4,False,3.6,12,0,0,0,True,0,0,0,0,2,0.0,1,0
2,False,616,0,0,3,0,1,4.3,1,0.12,0.12,0.00,0.00,0,0,0.6,False,1.8,8,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,617,0,0,3,0,0,0.3,0,0.00,0.00,0.00,0.18,0,0,0.1,False,0.4,7,0,0,0,True,0,0,0,0,0,0.0,1,0
2,False,619,0,0,11,0,2,12.0,6,0.01,0.01,0.00,1.92,2,0,2.1,False,7.2,28,0,0,0,True,3,0,0,0,1,2.0,1,0
2,False,621,0,0,3,0,0,0.5,0,0.00,0.10,0.10,0.00,0,0,0.1,False,0.0,8,0,0,0,True,0,0,0,0,0,1.0,1,0
2,False,622,0,0,3,0,0,0.8,0,0.00,0.00,0.00,0.00,0,0,0.1,False,0.6,1,0,0,0,True,1,0,0,0,0,0.0,1,0
3,False,1,0,0,15,0,2,0.0,0,0.01,0.01,0.00,0.39,1,0,2.9,False,28.8,90,0,0,0,True,11,0,4,1,0,0.0,3,0
3,False,4,0,0,10,0,7,2.4,7,0.02,0.33,0.31,0.39,1,0,10.2,False,23.6,90,0,0,0,True,4,0,0,1,0,76.0,2,0
3,False,7,0,0,5,0,0,12.7,2,0.10,0.13,0.03,0.26,1,0,1.0,False,0.0,66,0,0,0,True,2,0,0,1,0,4.0,2,0
3,False,8,0,0,0,0,0,3.2,1,0.03,0.42,0.39,0.26,1,0,3.4,False,4.4,66,0,0,0,True,1,0,0,1,1,26.0,2,0
3,False,9,0,0,3,0,2,0.5,3,0.00,0.00,0.00,0.13,0,0,0.9,False,6.0,23,0,0,0,True,0,0,0,0,1,2.0,1,0
3,False,10,0,0,11,0,4,5.1,6,0.03,0.03,0.00,0.39,1,0,3.1,False,15.8,90,0,0,0,True,4,0,0,1,2,10.0,2,0
3,False,12,0,0,13,0,1,27.8,4,0.23,0.46,0.23,0.39,1,0,10.8,False,10.6,89,0,0,0,True,2,0,0,1,1,70.0,2,0
3,False,13,1,0,22,0,5,19.9,6,0.08,0.11,0.03,0.39,1,0,5.6,False,33.8,90,0,0,0,True,1,0,0,1,0,2.0,5,0
3,False,15,0,3,47,0,0,54.2,3,0.88,1.60,0.72,0.27,1,1,12.9,True,45.0,76,0,0,0,True,3,0,0,1,0,30.0,10,0
3,False,16,0,0,3,0,0,0.8,1,0.01,0.01,0.00,0.00,0,0,0.3,False,2.2,1,0,0,0,True,0,0,0,0,1,0.0,1,0
3,False,17,0,0,0,0,0,1.1,0,0.00,0.00,0.00,0.11,0,0,0.1,False,0.0,13,0,0,0,True,0,0,0,0,0,0.0,0,1
3,False,19,0,0,1,0,4,0.8,4,0.02,0.10,0.08,0.13,0,0,1.3,False,1.4,23,0,0,0,True,0,0,0,0,0,11.0,1,0
3,False,25,0,0,2,0,0,0.1,1,0.00,0.00,0.00,0.11,0,0,0.0,False,0.0,12,0,0,0,True,1,0,0,0,0,0.0,1,0
3,False,26,0,2,38,0,1,37.0,1,0.27,0.54,0.27,0.27,1,1,13.7,False,43.0,77,0,0,0,True,0,0,0,1,0,57.0,8,0
3,False,28,0,0,26,0,0,0.0,0,0.00,0.00,0.00,2.05,2,0,6.3,False,63.2,90,0,0,0,True,8,0,8,1,0,0.0,3,0
3,False,31,0,0,15,0,7,1.4,10,0.01,0.01,0.00,0.39,1,0,2.5,False,19.4,90,0,0,0,True,5,0,0,1,3,4.0,4,0
3,False,32,0,0,23,1,1,16.3,1,0.03,0.03,0.00,0.22,0,0,2.9,False,6.4,84,0,0,0,True,1,0,0,1,0,6.0,6,0
3,False,33,0,0,28,1,4,4.4,5,0.02,0.13,0.11,0.57,0,0,3.2,False,14.8,90,0,0,0,True,2,0,0,1,1,13.0,6,0
3,False,36,0,1,29,1,2,19.8,3,0.42,0.42,0.00,0.22,0,0,3.4,False,10.6,74,0,0,0,True,0,0,0,1,1,4.0,7,0
3,False,37,0,0,28,1,4,24.9,4,0.08,0.08,0.00,0.57,0,0,4.9,False,22.4,90,0,0,0,True,3,0,0,1,0,2.0,6,0
3,False,40,0,0,22,0,0,13.6,5,0.03,0.11,0.08,2.05,2,1,6.0,False,30.2,86,0,0,0,True,5,0,0,1,0,16.0,6,1
3,False,41,0,0,2,1,0,10.8,2,0.05,0.66,0.61,0.22,0,0,1.4,False,0.0,74,0,0,0,True,2,0,0,1,0,7.0,3,0
3,False,43,0,0,17,0,2,18.9,7,0.06,0.11,0.05,1.01,2,0,4.7,False,18.6,90,0,0,0,True,5,0,0,1,0,9.0,2,0
3,False,45,0,0,6,1,1,5.6,5,0.03,0.71,0.68,0.57,0,0,1.1,False,1.4,90,0,0,0,True,2,0,0,1,2,4.0,3,0
3,False,46,0,0,15,1,2,34.1,6,0.09,0.31,0.22,0.57,0,0,6.3,False,13.6,90,0,0,0,True,4,0,0,1,0,15.0,3,0
3,False,47,0,0,20,1,3,26.2,10,0.07,0.07,0.00,0.57,0,0,4.0,False,13.6,90,0,0,0,True,6,0,0,1,1,0.0,3,0
3,False,51,0,0,12,1,2,13.5,7,0.14,0.21,0.07,0.22,0,0,4.5,False,10.8,74,0,0,0,True,4,0,0,1,1,21.0,3,0
3,False,52,0,0,3,0,0,1.8,1,0.00,0.00,0.00,0.35,0,0,0.2,False,0.2,15,0,0,0,True,1,0,0,0,0,0.0,1,0
3,False,56,0,0,3,0,0,1.0,1,0.00,0.00,0.00,0.35,0,0,0.3,False,2.0,5,0,0,0,True,0,0,0,0,1,0.0,1,0
3,False,57,0,0,0,0,1,0.0,0,0.00,0.00,0.00,0.71,2,0,0.3,False,3.4,90,0,0,0,True,8,0,0,1,0,0.0,1,0
3,False,60,0,0,4,0,6,31.5,6,0.02,0.02,0.00,0.71,2,0,5.0,False,16.8,90,0,0,0,True,1,0,0,1,0,2.0,1,0
3,False,61,0,0,-3,0,3,15.7,6,0.06,0.07,0.01,0.71,2,0,2.8,False,10.2,90,0,0,0,True,5,0,0,1,3,2.0,0,1
3,False,64,0,0,3,0,3,25.3,4,0.04,0.05,0.01,0.71,2,0,3.9,False,9.6,90,0,0,0,True,6,0,0,1,1,4.0,0,1
3,False,67,0,0,8,0,1,0.9,2,0.01,0.05,0.04,0.66,2,0,1.3,False,1.6,88,0,0,0,True,0,0,0,1,1,10.0,2,0
3,False,68,0,3,43,0,0,13.2,9,0.05,1.06,1.01,0.66,2,1,13.7,True,46.6,88,0,0,0,True,8,0,0,1,1,77.0,10,0
3,False,69,2,2,37,0,5,22.9,11,0.02,0.09,0.07,0.71,2,0,4.8,False,13.4,90,0,0,0,True,6,0,0,1,0,12.0,10,0
3,False,70,0,0,6,0,0,2.0,4,0.01,0.07,0.06,0.48,1,0,0.2,False,0.0,75,0,0,0,True,3,0,0,1,1,3.0,1,1
3,False,71,0,0,2,0,1,0.3,1,0.00,0.00,0.00,0.23,1,0,0.0,False,0.0,14,0,0,0,True,0,0,0,0,0,0.0,1,0
3,False,72,0,0,3,0,0,0.5,2,0.00,0.02,0.02,0.05,0,0,0.8,False,2.0,1,0,0,0,True,1,0,0,0,1,5.0,1,0
3,False,73,0,0,15,0,1,11.5,12,0.01,0.01,0.00,0.48,1,0,2.4,False,12.2,75,0,0,0,True,8,0,0,1,3,0.0,4,0
3,False,74,0,0,2,0,0,0.0,0,0.00,0.00,0.00,0.23,1,0,0.0,False,0.0,14,0,0,0,True,0,0,0,0,0,0.0,1,0
3,False,75,0,0,3,0,0,0.0,0,0.00,0.00,0.00,0.00,0,0,0.0,False,0.0,1,0,0,0,True,0,0,0,0,0,0.0,1,0
3,False,79,0,0,4,0,4,5.1,7,0.01,0.14,0.13,0.71,2,0,2.9,False,3.2,90,0,0,0,True,3,0,0,1,0,21.0,2,0
3,False,82,0,0,10,0,2,0.0,0,0.00,0.00,0.00,1.71,1,0,1.7,False,16.8,90,0,0,0,True,6,0,2,1,0,0.0,2,0
3,False,84,0,0,4,0,1,0.0,1,0.00,0.00,0.00,0.10,0,0,0.1,False,1.0,16,0,0,0,True,0,0,0,1,0,0.0,1,0
3,False,86,0,0,4,0,4,45.1,6,0.40,0.64,0.24,1.71,1,0,7.5,False,8.2,90,0,0,0,True,1,0,0,1,1,22.0,2,0
3,False,87,0,0,8,0,5,0.3,5,0.00,0.00,0.00,1.71,1,0,1.2,False,11.8,90,0,0,0,True,2,0,0,1,0,0.0,2,0
3,False,88,0,0,2,0,5,0.3,5,0.00,0.03,0.03,0.35,0,0,1.0,False,7.6,45,0,0,0,True,2,0,0,1,0,2.0,1,0
3,False,90,0,0,0,0,4,1.0,5,0.00,0.00,0.00,1.36,1,0,0.9,False,7.6,45,0,0,0,True,2,0,0,0,1,0.0,1,0
3,False,91,0,0,3,0,12,0.0,13,0.00,0.11,0.11,2.12,1,0,2.4,False,18.2,90,0,0,0,True,2,0,0,1,1,6.0,3,1
3,False,93,0,0,11,0,10,0.2,10,0.01,0.11,0.10,1.61,1,0,2.1,False,17.2,73,0,0,0,True,0,0,0,0,0,4.0,4,0
3,False,94,0,0,11,0,0,13.3,5,0.17,0.17,0.00,1.71,1,0,2.5,False,4.0,90,0,0,0,True,5,0,0,1,0,8.0,2,0
3,False,95,0,0,6,0,3,11.3,11,0.01,0.01,0.00,0.35,0,0,1.8,False,6.8,45,0,0,0,True,7,0,0,1,1,0.0,1,0
3,False,96,1,3,30,0,1,28.5,4,0.21,0.21,0.00,1.63,1,0,4.5,False,10.0,85,0,0,0,True,3,0,0,1,0,6.0,8,0
3,False,98,0,3,30,0,3,3.1,12,0.01,0.12,0.11,1.71,1,1,6.8,True,48.0,90,0,0,0,True,5,0,0,1,4,17.0,11,1
3,False,102,0,0,1,0,1,3.4,5,0.02,0.05,0.03,1.36,1,0,0.8,False,2.4,45,0,0,0,True,3,0,0,0,1,2.0,0,1
3,False,104,0,0,5,0,0,0.4,3,0.00,0.00,0.00,1.17,1,0,0.1,False,0.4,62,0,0,0,True,2,0,0,1,1,0.0,2,0
3,False,105,0,0,3,0,0,2.2,4,0.01,0.06,0.05,1.36,1,0,0.4,False,0.0,45,0,0,0,True,4,0,0,0,0,3.0,1,0
3,False,106,0,0,9,0,3,1.4,6,0.01,0.51,0.50,1.71,1,0,6.0,False,16.0,90,0,0,0,True,2,0,0,1,1,43.0,2,0
3,False,108,0,0,2,0,1,0.0,1,0.00,0.00,0.00,0.08,0,0,0.1,False,1.0,4,0,0,0,True,0,0,0,0,0,0.0,1,0
3,False,109,0,0,17,0,0,3.0,0,0.20,0.20,0.00,2.49,1,0,3.2,False,29.2,90,0,0,0,True,5,0,3,1,0,0.0,3,0
3,False,110,0,0,13,0,1,0.0,0,0.00,0.00,0.00,2.12,1,0,1.9,False,18.8,90,0,0,0,True,9,0,2,1,0,0.0,2,0
3,False,112,0,2,29,1,3,12.8,4,0.01,0.10,0.09,0.92,0,0,4.0,False,16.6,90,0,0,0,True,4,0,0,1,1,11.0,8,0
3,False,113,0,0,8,0,4,12.5,5,0.01,0.07,0.06,2.40,1,0,4.4,False,12.6,77,0,0,0,True,2,0,0,1,1,19.0,2,0
3,False,114,0,0,17,0,4,62.3,4,0.33,0.33,0.00,2.49,1,0,8.3,False,20.6,90,0,0,0,True,4,0,0,1,0,0.0,2,0
3,False,115,1,0,17,0,1,22.1,2,0.14,0.14,0.00,2.40,1,0,4.4,False,19.6,76,0,0,0,True,4,0,0,1,1,2.0,4,1
